name,email,customer_id,customer_name,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,taxes,total,discount_code,discount_amount,shipping_method,created_at,lineitem_quantity,lineitem_name,lineitem_price,lineitem_sku,lineitem_discount,billing_city,billing_province,billing_country,shipping_city,shipping_province,shipping_country,payment_method,refunded_amount,vendor,risk_level,source
#22091847696431,customer_653@example.com,653,Customer 653,,unfulfilled,yes,USD,9.99,17.22,0.0,27.21,,0.0,USPS First Class Mail International,2021-06-25 16:29:06 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Teltow,,DE,Teltow,,DE,PayPal Express Checkout,0.0,Breaking Games,Low,web
#22058416406575,customer_654@example.com,654,Customer 654,,unfulfilled,no,USD,35.0,13.02,2.19,50.21,,0.0,FedEx Home Delivery®,2021-06-24 06:38:26 -0400,1,Secret Hitler,35.0,BGZ110577,0,Brookline,MA,US,Brookline,MA,US,PayPal Express Checkout,0.0,Blackbox,Low,88312
#21989825904687,customer_655@example.com,655,Customer 655,,unfulfilled,yes,USD,199.99,41.8,0.0,241.79,,0.0,Fedex International Ground,2021-06-21 16:36:54 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Chambly,QC,CA,Chambly,QC,CA,Shopify Payments,241.79,Breaking Games,Low,web
#21946431307823,customer_656@example.com,656,Customer 656,,unfulfilled,yes,USD,65.0,9.53,5.04,79.57,,0.0,Fedex Smart Post,2021-06-19 19:16:39 -0400,1,The Game of 49,15.0,BGZ1049,0,El Cajon,CA,US,El Cajon,CA,US,Shopify Payments,0.0,Breaking Games,Low,web
#21946431307823,customer_656@example.com,656,Customer 656,,,,,,,,,,,,2021-06-19 19:16:39 -0400,1,The Stars Align,15.0,BGZ110453,0,,,,,,,,,Breaking Games,,
#21946431307823,customer_656@example.com,656,Customer 656,,,,,,,,,,,,2021-06-19 19:16:39 -0400,1,Letter Tycoon,35.0,BGZ1055,0,,,,,,,,,Breaking Games,,
#21918782717999,customer_657@example.com,657,Customer 657,,unfulfilled,yes,USD,79.99,23.82,0.0,103.81,,0.0,FedEx Home Delivery®,2021-06-18 11:46:16 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,Gering,NE,US,Gering,NE,US,Shopify Payments,0.0,Breaking Games,Low,web
#21905596645423,customer_658@example.com,658,Customer 658,,unfulfilled,yes,USD,79.99,22.94,0.0,102.93,,0.0,FedEx Home Delivery®,2021-06-17 19:46:10 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,Gilbert,AZ,US,Gilbert,AZ,US,Shopify Payments,0.0,Breaking Games,Low,web
#21888127238191,customer_659@example.com,659,Customer 659,,unfulfilled,no,USD,35.0,7.63,3.51,46.14,,0.0,Fedex Smart Post,2021-06-16 22:19:38 -0400,1,Secret Hitler,35.0,BGZ110577,0,Weslaco,TX,US,Weslaco,TX,US,Shopify Payments,0.0,Blackbox,Low,88312
#21881863340079,customer_660@example.com,660,Customer 660,,unfulfilled,yes,USD,20.0,9.73,0.0,29.73,,0.0,USPS Priority Mail,2021-06-16 15:02:10 -0400,1,Sparkle*Kitty,20.0,BGZ110378,0,EDEN PRAIRIE,MN,US,EDEN PRAIRIE,MN,US,Shopify Payments,0.0,Breaking Games,Low,web
#21763424845871,customer_661@example.com,661,Customer 661,,unfulfilled,yes,USD,174.99,24.07,0.0,199.06,,0.0,FedEx Home Delivery®,2021-06-10 15:00:39 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,PARACHUTE,CO,US,PARACHUTE,CO,US,Shopify Payments,0.0,Breaking Games,Low,web
#21734068486191,customer_662@example.com,662,Customer 662,,unfulfilled,yes,USD,79.99,13.08,5.0,98.07,,0.0,FedEx Home Delivery®,2021-06-09 01:19:18 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,DEDHAM,MA,US,DEDHAM,MA,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21731446095919,customer_663@example.com,663,Customer 663,,unfulfilled,yes,USD,199.99,19.31,0.0,219.3,,0.0,FedEx Ground®,2021-06-08 22:03:19 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,RAF Northolt,BFP,GB,Portland,OR,US,Shopify Payments,0.0,Breaking Games,Low,web
#21731094495279,customer_664@example.com,664,Customer 664,,unfulfilled,yes,USD,89.98,26.17,0.0,116.15,,0.0,FedEx Home Delivery®,2021-06-08 21:37:55 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Bozeman,MT,US,Bozeman,MT,US,Shopify Payments,0.0,Breaking Games,Low,web
#21731094495279,customer_664@example.com,664,Customer 664,,,,,,,,,,,,2021-06-08 21:37:55 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,,,,,,,,,Breaking Games,,
#21728875773999,customer_665@example.com,665,Customer 665,,unfulfilled,no,USD,35.0,10.6,4.67,50.27,,0.0,USPS First Class Mail,2021-06-08 18:55:31 -0400,1,Secret Hitler,35.0,BGZ110577,0,Wood River,IL,US,Wood River,IL,US,Shopify Payments,0.0,Blackbox,Low,88312
#21728016891951,customer_666@example.com,666,Customer 666,,unfulfilled,yes,USD,76.49,27.22,0.0,103.71,KR15MAVP,13.49,FedEx Home Delivery®,2021-06-08 17:53:22 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,Whitehall,MT,US,Whitehall,MT,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21728016891951,customer_666@example.com,666,Customer 666,,,,,,,,,,,,2021-06-08 17:53:22 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#21726747000879,customer_667@example.com,667,Customer 667,,unfulfilled,yes,USD,199.99,115.52,0.0,315.51,,0.0,Fedex International Priority,2021-06-08 16:21:56 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Oslo,,NO,Oslo,,NO,Shopify Payments,0.0,Breaking Games,Low,web
#21726589321263,customer_668@example.com,668,Customer 668,,unfulfilled,yes,USD,209.98,16.91,0.0,226.89,,0.0,FedEx Home Delivery®,2021-06-08 16:10:40 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Woodford,VA,US,Woodford,VA,US,Shopify Payments,0.0,Breaking Games,Low,web
#21726589321263,customer_668@example.com,668,Customer 668,,,,,,,,,,,,2021-06-08 16:10:40 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#21725782016047,customer_669@example.com,669,Customer 669,,unfulfilled,no,USD,79.99,17.62,8.05,105.66,,0.0,FedEx Home Delivery®,2021-06-08 15:13:52 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,McGregor,TX,US,McGregor,TX,US,Shopify Payments,0.0,Breaking Games,Low,web
#21725412327471,customer_670@example.com,670,Customer 670,,unfulfilled,yes,USD,489.96,16.68,33.56,540.2,,0.0,FedEx Home Delivery®,2021-06-08 14:47:33 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Morristown,NJ,US,Morristown,NJ,US,Shopify Payments,0.0,Breaking Games,Low,web
#21725412327471,customer_670@example.com,670,Customer 670,,,,,,,,,,,,2021-06-08 14:47:33 -0400,2,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#21725412327471,customer_670@example.com,670,Customer 670,,,,,,,,,,,,2021-06-08 14:47:33 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,,,,,,,,,Breaking Games,,
#21725388898351,customer_671@example.com,671,Customer 671,,unfulfilled,yes,USD,199.99,187.32,0.0,387.31,,0.0,Fedex International Priority,2021-06-08 14:45:54 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Kielczow,,PL,Kielczow,,PL,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21724545318959,customer_672@example.com,672,Customer 672,,unfulfilled,yes,USD,29.99,9.17,3.23,42.39,,0.0,USPS First Class Mail,2021-06-08 13:49:14 -0400,1,Dwellings of Eldervale - 100 PIECE WOODEN RESOURCE UPGRADE KIT,29.99,BGZ115699,0,Fort Worth,TX,US,Fort Worth,TX,US,Shopify Payments,0.0,Breaking Games,Low,web
#21724351627311,customer_673@example.com,673,Customer 673,,unfulfilled,yes,USD,170.0,16.87,0.0,186.87,KR15MAVP,29.99,FedEx Home Delivery®,2021-06-08 13:36:09 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Omaha,NE,US,Omaha,NE,US,Shopify Payments,0.0,Breaking Games,Low,web
#21724062384175,customer_674@example.com,674,Customer 674,,unfulfilled,yes,USD,79.99,13.3,6.53,99.82,,0.0,FedEx Home Delivery®,2021-06-08 13:16:24 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,Zionsville,IN,US,Zionsville,IN,US,Shopify Payments,0.0,Breaking Games,Low,web
#21723999338543,customer_675@example.com,675,Customer 675,,unfulfilled,no,USD,239.97,40.25,0.0,280.22,,0.0,Fedex International Ground,2021-06-08 13:12:11 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Surrey,BC,CA,Surrey,BC,CA,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21723999338543,customer_675@example.com,675,Customer 675,,,,,,,,,,,,2021-06-08 13:12:11 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#21723999338543,customer_675@example.com,675,Customer 675,,,,,,,,,,,,2021-06-08 13:12:11 -0400,1,Dwellings of Eldervale - 100 PIECE WOODEN RESOURCE UPGRADE KIT,29.99,BGZ115699,0,,,,,,,,,Breaking Games,,
#21723869184047,customer_676@example.com,676,Customer 676,,unfulfilled,yes,USD,234.98,122.88,0.0,357.86,,0.0,Fedex International Priority,2021-06-08 13:03:38 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION CROC COVER,224.99,BGZ115358,0,Kuwait,,KW,Kuwait,,KW,Shopify Payments,0.0,Breaking Games,Low,web
#21723869184047,customer_676@example.com,676,Customer 676,,,,,,,,,,,,2021-06-08 13:03:38 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#21723839987759,customer_677@example.com,677,Customer 677,,unfulfilled,yes,USD,304.98,58.73,0.0,363.71,,0.0,Fedex International Ground,2021-06-08 13:01:45 -0400,1,Dwellings of Eldervale - CUSTOM GAME MAT,79.99,BGZ115116,0,Toronto,ON,CA,Toronto,ON,CA,PayPal Express Checkout,224.99,Breaking Games,Low,web
#21723839987759,customer_677@example.com,677,Customer 677,,,,,,,,,,,,2021-06-08 13:01:45 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION CROC COVER,224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#21722702905391,customer_678@example.com,678,Customer 678,,unfulfilled,yes,USD,19.99,7.88,1.85,29.72,,0.0,USPS First Class Mail,2021-06-08 11:43:46 -0400,1,Dwellings of Eldervale - WOODEN UPGRADE TREASURE AND TROVE TOKENS,19.99,BGZ115354,0,MILLBURN,NJ,US,MILLBURN,NJ,US,Shopify Payments,0.0,Breaking Games,Low,web
#21721677070383,customer_679@example.com,679,Customer 679,,unfulfilled,yes,USD,234.98,19.38,0.0,254.36,,0.0,FedEx Home Delivery®,2021-06-08 10:32:29 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION CROC COVER,224.99,BGZ115358,0,Rio Rancho,NM,US,Rio Rancho,NM,US,Shopify Payments,254.36,Breaking Games,Low,web
#21721677070383,customer_679@example.com,679,Customer 679,,,,,,,,,,,,2021-06-08 10:32:29 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#21721656295471,customer_680@example.com,680,Customer 680,,unfulfilled,yes,USD,149.99,12.86,0.0,162.85,,0.0,FedEx Home Delivery®,2021-06-08 10:30:59 -0400,1,Dwellings of Eldervale - DELUXE EDITION ELEMENT COVER,149.99,BGZ111012,0,Bellbrook,OH,US,Bellbrook,OH,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21720783093807,customer_681@example.com,681,Customer 681,,unfulfilled,yes,USD,19.99,8.44,2.28,30.71,,0.0,USPS First Class Mail,2021-06-08 09:28:57 -0400,1,Dwellings of Eldervale - WOODEN UPGRADE TREASURE AND TROVE TOKENS,19.99,BGZ115354,0,MONROEVILLE,PA,US,MONROEVILLE,PA,US,Shopify Payments,0.0,Breaking Games,Low,web
#21719033839663,customer_682@example.com,682,Customer 682,,unfulfilled,yes,USD,49.99,29.1,0.0,79.09,,0.0,USPS First Class Mail International,2021-06-08 07:20:14 -0400,1,Boogie Dice - Black Dice,49.99,BGZ110237,0,Corroios,PT-15,PT,Corroios,PT-15,PT,Shopify Payments,0.0,Breaking Games,Low,web
#21714429214767,customer_683@example.com,683,Customer 683,,unfulfilled,yes,USD,99.99,20.36,0.0,120.35,,0.0,FedEx Home Delivery®,2021-06-08 01:27:42 -0400,1,Dwellings of Eldervale: STANDARD EDITION ELEMENT COVER,99.99,BGZ110860,0,Hillsboro,OR,US,Hillsboro,OR,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21704403058735,customer_684@example.com,684,Customer 684,,unfulfilled,no,USD,80.0,66.25,0.0,146.25,,0.0,Fedex International Priority,2021-06-07 13:44:33 -0400,2,Inhuman Conditions,40.0,BGZ110880,0,High Wycombe,ENG,GB,High Wycombe,ENG,GB,Shopify Payments,0.0,Blackbox,Low,88312
#21703965835311,customer_685@example.com,685,Customer 685,,unfulfilled,yes,USD,135.99,20.36,16.02,172.37,KR15MAVP,23.99,FedEx Home Delivery®,2021-06-07 13:16:11 -0400,1,Dwellings of Eldervale - DELUXE EDITION ELEMENT COVER,149.99,BGZ111012,0,Seattle,WA,US,Seattle,WA,US,Shopify Payments,172.37,Breaking Games,Low,web
#21703965835311,customer_685@example.com,685,Customer 685,,,,,,,,,,,,2021-06-07 13:16:11 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#21623617617967,customer_686@example.com,686,Customer 686,,unfulfilled,yes,USD,19.99,9.68,0.0,29.67,,0.0,USPS First Class Mail,2021-06-03 19:50:29 -0400,1,Dwellings of Eldervale - WOODEN UPGRADE TREASURE AND TROVE TOKENS,19.99,BGZ115354,0,Philomath,OR,US,Philomath,OR,US,Shopify Payments,0.0,Breaking Games,Low,web
#21581859356719,customer_687@example.com,687,Customer 687,,unfulfilled,yes,USD,35.0,41.99,0.0,76.99,,0.0,Fedex International Priority,2021-06-01 18:58:06 -0400,1,Secret Hitler,35.0,BGZ110577,0,Lugo,RA,IT,Lugo,RA,IT,PayPal Express Checkout,0.0,Blackbox,Low,88312
#21579806638127,customer_688@example.com,688,Customer 688,,unfulfilled,yes,USD,149.99,12.86,10.79,173.64,,0.0,FedEx Home Delivery®,2021-06-01 16:37:20 -0400,1,Dwellings of Eldervale - DELUXE EDITION ELEMENT COVER,149.99,BGZ111012,0,Kryvyi Rih,,UA,East Hanover,NJ,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#21406332256303,customer_689@example.com,689,Customer 689,,unfulfilled,yes,USD,9.99,18.11,0.0,28.1,,0.0,USPS First Class Mail International,2021-05-24 11:01:06 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Jakarta,JK,ID,Jakarta,JK,ID,Shopify Payments,0.0,Breaking Games,Low,web
#21405980819503,customer_690@example.com,690,Customer 690,,unfulfilled,yes,USD,40.0,8.91,0.0,48.91,,0.0,USPS First Class Mail,2021-05-24 10:37:27 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,clara,OY,IE,wallingford,CT,US,Shopify Payments,0.0,Blackbox,Low,88312
#20991954190383,customer_691@example.com,691,Customer 691,,unfulfilled,no,USD,35.0,10.6,0.0,45.6,,0.0,USPS Priority Mail,2021-05-03 16:54:05 -0400,1,Secret Hitler,35.0,BGZ110577,0,fitchburg,WI,US,Fitchburg,WI,US,Shopify Payments,0.0,Blackbox,Low,88312
#20962008072239,customer_692@example.com,692,Customer 692,,unfulfilled,no,USD,35.0,7.89,3.65,46.54,,0.0,Fedex Smart Post,2021-05-02 04:54:10 -0400,1,Secret Hitler,35.0,BGZ110577,0,Vancouver,WA,US,Vancouver,WA,US,Shopify Payments,0.0,Blackbox,Low,88312
#20783026962479,customer_693@example.com,693,Customer 693,,unfulfilled,no,USD,40.0,11.08,0.0,51.08,,0.0,Fedex Smart Post,2021-04-23 11:32:25 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,Shickley,NE,US,Shickley,NE,US,Shopify Payments,0.0,Blackbox,Low,88312
#20765202677807,customer_694@example.com,694,Customer 694,,unfulfilled,yes,USD,40.0,48.22,0.0,88.22,,0.0,Fedex International Priority,2021-04-22 13:16:57 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,Berlin,,DE,Berlin,,DE,PayPal Express Checkout,0.0,Blackbox,Low,88312
#20759164059695,customer_695@example.com,695,Customer 695,,unfulfilled,yes,USD,40.0,8.45,2.9,51.35,,0.0,Fedex Smart Post,2021-04-22 03:22:37 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,Monrovia,CA,US,Monrovia,CA,US,PayPal Express Checkout,0.0,Blackbox,Low,88312
#20620783058991,customer_696@example.com,696,Customer 696,,unfulfilled,yes,USD,40.0,7.38,4.85,52.23,,0.0,Fedex Smart Post,2021-04-14 13:18:53 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,LAKE IN THE HILLS,IL,US,LAKE IN THE HILLS,IL,US,Shopify Payments,0.0,Blackbox,Low,88312
#20613277220911,customer_697@example.com,697,Customer 697,,unfulfilled,no,USD,70.0,64.48,0.0,134.48,,0.0,Fedex International Priority,2021-04-14 03:36:48 -0400,2,Secret Hitler,35.0,BGZ110577,0,Lonay,,CH,Lonay,,CH,PayPal Express Checkout,0.0,Blackbox,Low,88312
#20590311866415,customer_698@example.com,698,Customer 698,,unfulfilled,yes,USD,35.0,6.35,0.0,41.35,,0.0,Fedex Smart Post,2021-04-12 21:05:49 -0400,1,Secret Hitler,35.0,BGZ110577,0,Coventry,RI,US,Coventry,RI,US,Shopify Payments,0.0,Blackbox,Low,88312
#20584857108527,customer_699@example.com,699,Customer 699,,unfulfilled,no,USD,35.0,7.38,0.0,42.38,,0.0,Fedex Smart Post,2021-04-12 14:21:05 -0400,1,Letter Tycoon,35.0,BGZ1055,0,New Berlin,WI,US,New Berlin,WI,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#20581381275695,customer_700@example.com,700,Customer 700,,unfulfilled,yes,USD,157.24,12.84,0.0,170.08,KR15MAVP,27.74,FedEx Home Delivery®,2021-04-12 09:57:57 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Waldorf,MD,US,Waldorf,MD,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#20581381275695,customer_700@example.com,700,Customer 700,,,,,,,,,,,,2021-04-12 09:57:57 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,,,,,,,,,Breaking Games,,
#20550735527983,customer_701@example.com,701,Customer 701,,unfulfilled,yes,USD,40.0,6.35,0.0,46.35,,0.0,Fedex Smart Post,2021-04-10 19:39:47 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,Brooklyn,NY,US,Brooklyn,NY,US,PayPal Express Checkout,0.0,Blackbox,Low,88312
#20528906108975,customer_702@example.com,702,Customer 702,,unfulfilled,no,USD,184.98,113.85,0.0,298.83,,0.0,Fedex International Priority,2021-04-09 16:48:53 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Bettlach,,CH,Bettlach,,CH,Shopify Payments,0.0,Breaking Games,Low,web
#20528906108975,customer_702@example.com,702,Customer 702,,,,,,,,,,,,2021-04-09 16:48:53 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,,,,,,,,,Breaking Games,,
#20510939906095,customer_703@example.com,703,Customer 703,,unfulfilled,no,USD,35.0,6.35,0.0,41.35,,0.0,Fedex Smart Post,2021-04-08 18:52:46 -0400,1,Letter Tycoon,35.0,BGZ1055,0,New York,NY,US,New York,NY,US,Shopify Payments,0.0,Breaking Games,Low,web
#20509901127727,customer_704@example.com,704,Customer 704,,unfulfilled,no,USD,35.0,10.86,0.0,45.86,,0.0,Fedex Smart Post,2021-04-08 17:38:31 -0400,1,Letter Tycoon,35.0,BGZ1055,0,Amherst,MA,US,Alamogordo,NM,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#20501791506479,customer_705@example.com,705,Customer 705,,unfulfilled,yes,USD,40.0,48.11,0.0,88.11,,0.0,Fedex International Priority,2021-04-08 08:06:19 -0400,1,Inhuman Conditions,40.0,BGZ110880,0,Leamington Spa,,GB,Leamington Spa,,GB,PayPal Express Checkout,0.0,Blackbox,Low,88312
#20492155322415,customer_706@example.com,706,Customer 706,,unfulfilled,no,USD,35.0,7.89,2.54,45.43,,0.0,Fedex Smart Post,2021-04-07 19:57:34 -0400,1,Secret Hitler,35.0,BGZ110577,0,Bakersfield,CA,US,Bakersfield,CA,US,Shopify Payments,0.0,Blackbox,Low,88312
#20487608107055,customer_707@example.com,707,Customer 707,,unfulfilled,yes,USD,174.99,14.31,0.0,189.3,,0.0,FedEx Home Delivery®,2021-04-07 14:24:29 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,Grand Island,NE,US,Grand Island,NE,US,Shopify Payments,0.0,Breaking Games,Low,web
#20456287764527,customer_708@example.com,708,Customer 708,,unfulfilled,yes,USD,35.0,7.29,0.0,42.29,,0.0,Fedex Smart Post,2021-04-06 00:11:38 -0400,1,Secret Hitler,35.0,BGZ110577,0,Muldrow,OK,US,Fort Smith,AR,US,Shopify Payments,0.0,Blackbox,Low,88312
#20406461825071,customer_709@example.com,709,Customer 709,,unfulfilled,yes,USD,174.99,109.46,0.0,284.45,,0.0,Fedex International Priority,2021-04-03 16:51:54 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,Uppsala,,SE,Uppsala,,SE,Shopify Payments,0.0,Breaking Games,Low,web
#20405111226415,customer_710@example.com,710,Customer 710,,unfulfilled,yes,USD,174.99,93.27,0.0,268.26,,0.0,Fedex International Priority,2021-04-03 15:16:44 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,München,,DE,München,,DE,PayPal Express Checkout,0.0,Breaking Games,Low,web
#20391634927663,customer_711@example.com,711,Customer 711,,unfulfilled,yes,USD,174.99,16.68,0.0,191.67,,0.0,FedEx Home Delivery®,2021-04-02 22:43:34 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,West Bend,WI,US,West Bend,WI,US,Shopify Payments,0.0,Breaking Games,Low,web
#20332952125487,customer_712@example.com,712,Customer 712,,unfulfilled,yes,USD,174.99,36.58,0.0,211.57,,0.0,Fedex International Ground,2021-03-30 23:31:34 -0400,1,Dwellings of Eldervale - DELUXE EDITION CROC COVER,174.99,BGZ115356,0,Laval,QC,CA,Laval,QC,CA,PayPal Express Checkout,25.0,Breaking Games,Low,web
#20307383910447,customer_713@example.com,713,Customer 713,,unfulfilled,yes,USD,629.94,19.6,0.0,649.54,,0.0,FedEx Home Delivery®,2021-03-29 15:56:51 -0400,3,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,REMINDERVILLE,OH,US,REMINDERVILLE,OH,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#20307383910447,customer_713@example.com,713,Customer 713,,,,,,,,,,,,2021-03-29 15:56:51 -0400,3,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#20306072600623,customer_714@example.com,714,Customer 714,,unfulfilled,yes,USD,209.98,12.77,0.0,222.75,,0.0,FedEx Home Delivery®,2021-03-29 14:29:11 -0400,1,Dwellings of Eldervale - MINOTAUR MINIATURE,9.99,BGZ115360,0,Des Moines,IA,US,Des Moines,IA,US,Shopify Payments,0.0,Breaking Games,Low,web
#20306072600623,customer_714@example.com,714,Customer 714,,,,,,,,,,,,2021-03-29 14:29:11 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#20305594155055,customer_715@example.com,715,Customer 715,,unfulfilled,no,USD,199.99,12.42,0.0,212.41,,0.0,FedEx Home Delivery®,2021-03-29 13:59:43 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Atlanta,GA,US,Atlanta,GA,US,Shopify Payments,0.0,Breaking Games,Low,web
#20305494081583,customer_716@example.com,716,Customer 716,,unfulfilled,yes,USD,199.99,30.29,0.0,230.28,,0.0,Fedex International Ground,2021-03-29 13:53:37 -0400,1,Dwellings of Eldervale - LEGENDARY EDITION ELEMENT COVER,199.99,BGZ111014,0,Montréal,QC,CA,Montréal,QC,CA,Shopify Payments,0.0,Breaking Games,Low,web
